,TC_NAME,Request Data,Response Data
93,009_VTC_meterValues_TC6_커넥터ID정상_파라미터size_필수파라미터누락,"[2, '0a13a4a8-2d05-4dd2-9a97-0f4a115e3b1e', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": 10000299111111111111111111111}']","[4, '0a13a4a8-2d05-4dd2-9a97-0f4a115e3b1e', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
94,009_VTC_meterValues_TC7_커넥터ID정상_파라미터type_충전량정상_충전기미터값정상_측정값정상_특수문자_파라미터size_특수문자,"[2, '038447a2-6dd0-4fef-9cc6-a86aa86a2eef', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""24065"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""                }            ],            ""timestamp"": ""2022-08-17#T13:50:09Z""        }    ]}']","[4, '038447a2-6dd0-4fef-9cc6-a86aa86a2eef', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
95,009_VTC_meterValues_TC8_커넥터ID정상_파라미터type_필수파라미터누락,"[2, 'e10eb6d3-a062-4bb4-89a1-0ef57342f29f', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": ""100002991""}']","[4, 'e10eb6d3-a062-4bb4-89a1-0ef57342f29f', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
96,009_VTC_meterValues_TC9_커넥터ID정상_충전고유번호정상_충전량정상_충전기미터값정상_파라미터size_파라미터type_특수문자_필수파라미터null,"[2, 'fec78e00-7b3d-4035-8b88-b7e87a889001', 'meterValues', '{    ""connectorId"": 1,    ""transactionId"": {{transactionId}},    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""2406511111111111111111111"",                    ""measurand"":Energy.Active.Import.Register,                    ""unit"": ""Wh#""                }            ],            ""timestamp"": """"        }    ]}']","[4, 'fec78e00-7b3d-4035-8b88-b7e87a889001', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
97,009_VTC_meterValues_TC10_파라미터size_파라미터type_충전량정상_충전기미터값정상_특수문자_특수문자_측정단위정상_띄어쓰기,"[2, '47e21c85-e7da-40ab-ad7e-3e920b1a4870', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240#65"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh""                }            ],            ""timestamp"": ""2022-08- 17T13:50:09Z""        }    ]}']","[4, '47e21c85-e7da-40ab-ad7e-3e920b1a4870', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
98,009_VTC_meterValues_TC11_파라미터size_충전고유번호정상_필수파라미터누락,"[2, '8b21d8f1-6987-4243-980a-ec9173dbac20', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": {{transactionId}}}']","[4, '8b21d8f1-6987-4243-980a-ec9173dbac20', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
99,009_VTC_meterValues_TC12_파라미터size_파라미터type_충전량정상_충전기미터값정상_띄어쓰기_측정량정상_특수문자_띄어쓰기,"[2, '5d1f2e51-814a-4346-81e0-4f8624870914', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240 65"",                    ""measurand"": ""Energy.Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": ""2022-08- 17T13:50:09Z""        }    ]}']","[4, '5d1f2e51-814a-4346-81e0-4f8624870914', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
100,009_VTC_meterValues_TC13_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터size_특수문자_띄어쓰기_측정시간정상,"[2, '16fb6cf3-9fac-4653-a1e1-7c032a795f7b', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""2406511111111111111111111"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""W h""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z""        }    ]}']","[4, '16fb6cf3-9fac-4653-a1e1-7c032a795f7b', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
101,009_VTC_meterValues_TC14_파라미터size_파라미터type_충전량정상_충전기미터값정상_띄어쓰기_특수문자_특수문자_측정시간정상,"[2, '428191b8-6c72-45a7-9322-702411ac43d8', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240 65"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z""        }    ]}']","[4, '428191b8-6c72-45a7-9322-702411ac43d8', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
102,009_VTC_meterValues_TC15_파라미터size_파라미터type_충전량정상_충전기미터값정상_특수문자_특수문자_특수문자_측정시간정상,"[2, '975b294d-5fb5-4e14-90e0-42507974bbbf', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240#65"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z""        }    ]}']","[4, '975b294d-5fb5-4e14-90e0-42507974bbbf', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
103,009_VTC_meterValues_TC16_파라미터size_파라미터type_충전량정상_충전기미터값정상_필수파라미터null_특수문자_특수문자_측정시간정상,"[2, '1457a87b-3a38-4e37-9a22-027b660d11ce', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": """",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z""        }    ]}']","[4, '1457a87b-3a38-4e37-9a22-027b660d11ce', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
104,009_VTC_meterValues_TC17_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터size_띄어쓰기_파라미터type_측정시간정상,"[2, 'fdd726c5-4907-419f-b2c3-d3d90c1629e9', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""2406511111111111111111111"",                    ""measurand"": ""Energy. Active.Import.Register"",                    ""unit"":Wh                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z""        }    ]}']","[4, 'fdd726c5-4907-419f-b2c3-d3d90c1629e9', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
105,009_VTC_meterValues_TC18_파라미터size_충전고유번호정상_충전량정상_충전기미터값정상_파라미터type_특수문자_파라미터type_측정시간정상,"[2, '888e3d8b-71f5-4b8f-884e-e40473d6f9ce', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": {{transactionId}},    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": 24065,                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"":Wh                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z""        }    ]}']","[4, '888e3d8b-71f5-4b8f-884e-e40473d6f9ce', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
106,009_VTC_meterValues_TC19_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터type_특수문자_측정단위정상_특수문자,"[2, 'f4e99da1-b534-4548-b357-41d6d4bb37af', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": 24065,                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh""                }            ],            ""timestamp"": ""2022-08-17#T13:50:09Z""        }    ]}']","[4, 'f4e99da1-b534-4548-b357-41d6d4bb37af', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
107,009_VTC_meterValues_TC20_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터type_특수문자_특수문자_특수문자,"[2, '175d558b-ec11-406c-9f8e-9e1f4cce6ac5', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": 24065,                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": ""2022-08-17#T13:50:09Z""        }    ]}']","[4, '175d558b-ec11-406c-9f8e-9e1f4cce6ac5', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
108,009_VTC_meterValues_TC21_파라미터size_충전고유번호정상_충전량정상_충전기미터값정상_특수문자_파라미터size_파라미터size_특수문자,"[2, 'a8420c66-f80b-461d-896c-88a5428e4fee', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": {{transactionId}},    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240#65"",                    ""measurand"": ""Energy.Active.Import.Register1111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",                    ""unit"": ""Wh111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""                }            ],            ""timestamp"": ""2022-08-17#T13:50:09Z""        }    ]}']","[4, 'a8420c66-f80b-461d-896c-88a5428e4fee', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
109,009_VTC_meterValues_TC22_파라미터size_파라미터type_필수파라미터누락,"[2, 'f2c0207c-a86c-4897-a72d-02236a76a9b7', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""timestamp"":}']","[4, 'f2c0207c-a86c-4897-a72d-02236a76a9b7', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
110,009_VTC_meterValues_TC23_파라미터size_파라미터size_충전량정상_충전기미터값정상_측정값정상_띄어쓰기_띄어쓰기_파라미터size,"[2, '661cf2ba-6b3a-4cc4-a5eb-d9fd1bd98b0a', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": 10000299111111111111111111111,    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""24065"",                    ""measurand"": ""Energy. Active.Import.Register"",                    ""unit"": ""W h""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z11111111""        }    ]}']","[4, '661cf2ba-6b3a-4cc4-a5eb-d9fd1bd98b0a', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
111,009_VTC_meterValues_TC24_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터type_특수문자_특수문자_파라미터size,"[2, '6aeb62aa-40ee-4bcc-b86a-c22fe4320545', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": 24065,                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z11111111""        }    ]}']","[4, '6aeb62aa-40ee-4bcc-b86a-c22fe4320545', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
112,009_VTC_meterValues_TC25_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터size_특수문자_파라미터size_파라미터size,"[2, '8e897184-3f5c-4c57-9e97-6983ceb19860', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""2406511111111111111111111"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z11111111""        }    ]}']","[4, '8e897184-3f5c-4c57-9e97-6983ceb19860', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
113,009_VTC_meterValues_TC26_파라미터size_파라미터type_충전량정상_충전기미터값정상_필수파라미터null_특수문자_파라미터size_파라미터size,"[2, '468b66e8-9894-470f-a85e-25155abcdd19', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": """",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z11111111""        }    ]}']","[4, '468b66e8-9894-470f-a85e-25155abcdd19', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
114,009_VTC_meterValues_TC27_파라미터size_파라미터type_충전량정상_충전기미터값정상_필수파라미터누락_특수문자_파라미터type_파라미터size,"[2, '0dd094e9-7194-4bfb-b731-d0de7451bae5', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"":Wh                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z11111111""        }    ]}']","[4, '0dd094e9-7194-4bfb-b731-d0de7451bae5', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
115,009_VTC_meterValues_TC28_파라미터size_파라미터size_충전량정상_충전기미터값정상_파라미터size_파라미터size_측정단위정상_파라미터type,"[2, '1b2e1cae-d75c-40c7-8e46-08794ef8c3cc', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": 10000299111111111111111111111,    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""2406511111111111111111111"",                    ""measurand"": ""Energy.Active.Import.Register1111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",                    ""unit"": ""Wh""                }            ],            ""timestamp"": 2022-08-17T13: 50: 09Z        }    ]}']","[4, '1b2e1cae-d75c-40c7-8e46-08794ef8c3cc', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
116,009_VTC_meterValues_TC29_파라미터size_충전고유번호정상_충전량정상_충전기미터값정상_필수파라미터누락_측정량정상_특수문자_파라미터type,"[2, 'dc96fee1-42e1-44d2-891e-5ba23972a5c7', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": {{transactionId}},    ""meterValue"": [        {            ""sampledValue"": [                {                    ""measurand"": ""Energy.Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": 2022-08-17T13: 50: 09Z        }    ]}']","[4, 'dc96fee1-42e1-44d2-891e-5ba23972a5c7', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
117,009_VTC_meterValues_TC30_파라미터size_파라미터type_충전량정상_충전기미터값정상_특수문자_특수문자_특수문자_파라미터type,"[2, '08426259-87aa-4725-8d08-2b3e33063685', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240#65"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ],            ""timestamp"": 2022-08-17T13: 50: 09Z        }    ]}']","[4, '08426259-87aa-4725-8d08-2b3e33063685', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
118,009_VTC_meterValues_TC31_파라미터size_파라미터type_충전량정상_충전기미터값정상_특수문자_특수문자_띄어쓰기_필수파라미터null,"[2, '3391b031-9180-44c9-82f3-5a2d0a9ebfce', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240#65"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""W h""                }            ],            ""timestamp"": """"        }    ]}']","[4, '3391b031-9180-44c9-82f3-5a2d0a9ebfce', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
119,009_VTC_meterValues_TC32_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터type_특수문자_띄어쓰기_필수파라미터null,"[2, '223a23ec-6b9d-425b-96cf-7d91110ab6ea', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": 24065,                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""W h""                }            ],            ""timestamp"": """"        }    ]}']","[4, '223a23ec-6b9d-425b-96cf-7d91110ab6ea', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
120,009_VTC_meterValues_TC33_파라미터size_파라미터type_충전량정상_충전기미터값정상_필수파라미터null_파라미터size_측정단위정상_필수파라미터null,"[2, '31c6e363-da4d-4e78-a121-1d33e40feaf3', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": """",                    ""measurand"": ""Energy.Active.Import.Register1111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",                    ""unit"": ""Wh""                }            ],            ""timestamp"": """"        }    ]}']","[4, '31c6e363-da4d-4e78-a121-1d33e40feaf3', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
121,009_VTC_meterValues_TC34_파라미터size_파라미터type_충전량정상_충전기미터값정상_띄어쓰기_특수문자_파라미터size_필수파라미터null,"[2, '161f77e5-6344-4764-9462-20a038770f7d', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240 65"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""                }            ],            ""timestamp"": """"        }    ]}']","[4, '161f77e5-6344-4764-9462-20a038770f7d', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
122,009_VTC_meterValues_TC35_파라미터size_파라미터type_충전량정상_충전기미터값정상_특수문자_파라미터size_측정단위정상_필수파라미터누락,"[2, '1095541c-1cd1-476f-a2a6-5365d458dadd', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""240#65"",                    ""measurand"": ""Energy.Active.Import.Register1111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",                    ""unit"": ""Wh""                }            ]        }    ]}']","[4, '1095541c-1cd1-476f-a2a6-5365d458dadd', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
123,009_VTC_meterValues_TC36_파라미터size_파라미터type_필수파라미터누락,"[2, 'cf991cce-ce22-4502-b97c-46b931bf9509', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991""}']","[4, 'cf991cce-ce22-4502-b97c-46b931bf9509', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
124,009_VTC_meterValues_TC37_파라미터size_파라미터type_충전량정상_충전기미터값정상_측정값정상_특수문자_특수문자_필수파라미터누락,"[2, '598e2d8a-7f9a-4619-bb48-171540d11f4c', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""24065"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ]        }    ]}']","[4, '598e2d8a-7f9a-4619-bb48-171540d11f4c', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
125,009_VTC_meterValues_TC38_파라미터size_파라미터type_필수파라미터누락,"[2, '85281fa8-4c47-4a00-acfb-0db3ac80b5f6', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991""}']","[4, '85281fa8-4c47-4a00-acfb-0db3ac80b5f6', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
126,009_VTC_meterValues_TC39_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터size_특수문자_특수문자_필수파라미터누락,"[2, 'b1eca2d7-8d85-46b8-b332-63873f5176ca', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": ""2406511111111111111111111"",                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ]        }    ]}']","[4, 'b1eca2d7-8d85-46b8-b332-63873f5176ca', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
127,009_VTC_meterValues_TC40_파라미터size_파라미터type_충전량정상_충전기미터값정상_필수파라미터누락_특수문자_특수문자_필수파라미터누락,"[2, '5c2ef8cb-d39b-4f13-ae64-d1d5c883435d', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"": ""Wh#""                }            ]        }    ]}']","[4, '5c2ef8cb-d39b-4f13-ae64-d1d5c883435d', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
128,009_VTC_meterValues_TC41_파라미터size_파라미터type_충전량정상_충전기미터값정상_파라미터type_특수문자_파라미터type_필수파라미터누락,"[2, 'e8762603-8a7a-4050-bc76-f3d45334e778', 'meterValues', '{    ""connectorId"": 111111111111111000,    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": 24065,                    ""measurand"": ""Energy.#Active.Import.Register"",                    ""unit"":Wh                }            ]        }    ]}']","[4, 'e8762603-8a7a-4050-bc76-f3d45334e778', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
129,009_VTC_meterValues_TC42_파라미터type_파라미터type_충전량정상_필수파라미터누락_띄어쓰기,"[2, '6fb84a61-d8ce-4df3-b8f8-e33d822319d2', 'meterValues', '{    ""connectorId"": ""1"",    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""timestamp"": ""2022-08- 17T13:50:09Z""        }    ]}']","[4, '6fb84a61-d8ce-4df3-b8f8-e33d822319d2', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
130,009_VTC_meterValues_TC43_파라미터type_파라미터type_충전량정상_충전기미터값정상_파라미터type_파라미터type_측정단위정상_측정시간정상,"[2, '599f4836-c960-423d-99b4-fffa0171d69b', 'meterValues', '{    ""connectorId"": ""1"",    ""transactionId"": ""100002991"",    ""meterValue"": [        {            ""sampledValue"": [                {                    ""value"": 24065,                    ""measurand"":Energy.Active.Import.Register,                    ""unit"": ""Wh""                }            ],            ""timestamp"": ""2022-08-17T13:50:09Z""        }    ]}']","[4, '599f4836-c960-423d-99b4-fffa0171d69b', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
