,TC명,수행시간,요청 데이터,응답 데이터
175,007_VTC_startTransaction_TC30_파라미터size_특수문자_필수파라미터누락_필수파라미터누락,0.09473379992414266,"[2, '9388441c-d698-4482-82c3-cf72452980e2', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""idTag"": ""10100101#9456363""}']","[4, '9388441c-d698-4482-82c3-cf72452980e2', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
176,007_VTC_startTransaction_TC31_파라미터size_필수파라미터누락_필수파라미터누락_파라미터type,0.10140329995192587,"[2, '4e98e75e-444c-4c8e-9feb-f8c1de425bdb', 'startTransaction', '{    ""connectorId"": 1111111111111,    ""timestamp"": 2022-08-24T13: 50: 09Z}']","[4, '4e98e75e-444c-4c8e-9feb-f8c1de425bdb', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
177,007_VTC_startTransaction_TC32_파라미터type_필수파라미터null_파라미터size_필수파라미터누락,0.1177276000380516,"[2, '2d084d3e-b93a-40ee-85a9-90450dccf4dc', 'startTransaction', '{    ""connectorId"": ""1"",    ""idTag"": """",    ""meterStart"": 24062111111111100}']","[4, '2d084d3e-b93a-40ee-85a9-90450dccf4dc', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
178,007_VTC_startTransaction_TC33_파라미터type_파라미터size_파라미터type_필수파라미터null,0.11022359994240105,"[2, '36b2a989-fa71-4ad3-b6ff-5dd65645f92b', 'startTransaction', '{    ""connectorId"": ""1"",    ""idTag"": ""10100101794563631111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""meterStart"": ""24062"",    ""timestamp"": """"}']","[4, '36b2a989-fa71-4ad3-b6ff-5dd65645f92b', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
179,007_VTC_startTransaction_TC34_파라미터type_파라미터type_필수파라미터누락_파라미터size,0.11033539997879416,"[2, '30fc748c-9745-4010-b068-13a84f861d3b', 'startTransaction', '{    ""connectorId"": ""1"",    ""idTag"": 1010010179456360,    ""timestamp"": ""2022-08-24T13:50:09Z11111""}']","[4, '30fc748c-9745-4010-b068-13a84f861d3b', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
180,007_VTC_startTransaction_TC35_파라미터type_띄어쓰기_필수파라미터누락_특수문자,0.10251889994833618,"[2, 'd87c9651-b436-4391-95e2-3526f4c65807', 'startTransaction', '{    ""connectorId"": ""1"",    ""idTag"": ""10100101 9456363"",    ""timestamp"": ""2022-08-2#T13:50:09Z""}']","[4, 'd87c9651-b436-4391-95e2-3526f4c65807', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
181,007_VTC_startTransaction_TC36_파라미터type_특수문자_파라미터size_파라미터type,0.09802029991988093,"[2, '163d2007-52b8-498a-b563-61012a6f2793', 'startTransaction', '{    ""connectorId"": ""1"",    ""idTag"": ""10100101#9456363"",    ""meterStart"": 24062111111111100,    ""timestamp"": 2022-08-24T13: 50: 09Z}']","[4, '163d2007-52b8-498a-b563-61012a6f2793', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
182,007_VTC_startTransaction_TC37_파라미터type_필수파라미터누락_파라미터type_띄어쓰기,0.10262660006992519,"[2, '9a837c1d-1ce0-48e8-a317-62e54da18f71', 'startTransaction', '{    ""connectorId"": ""1"",    ""meterStart"": ""24062"",    ""timestamp"": ""2022-08-2 T13:50:09Z""}']","[4, '9a837c1d-1ce0-48e8-a317-62e54da18f71', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
183,002_VTC_statusNotification_Available_TC1_띄어쓰기_띄어쓰기_파라미터size_띄어쓰기_파라미터type_파라미터type_파라미터type,0.11517639993689954,"[2, '51b49b77-63dd-4a49-9c20-962037d711c2', 'statusNotification', '{    ""connectorId"": "" 0"",    ""errorCode"": ""No Error"",    ""info"": {        ""reason"": ""None111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",        ""cpv"": 100,        ""rv"": 11    },    ""status"": ""Avail able"",    ""timestamp"": 2022-08-23T13: 21: 12Z,    ""vendorErrorCode"": 400,    ""vendorId"":LGE}']","[4, '51b49b77-63dd-4a49-9c20-962037d711c2', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
184,002_VTC_statusNotification_Available_TC2_띄어쓰기_특수문자_파라미터type_필수파라미터누락_파라미터size_파라미터type_파라미터size,0.1011272999458015,"[2, '415a9688-5b17-4b8d-8204-8bf0db038847', 'statusNotification', '{    ""connectorId"": "" 0"",    ""errorCode"": ""No#Error"",    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""timestamp"": ""2022-08-23T13:21:12Z11111"",    ""vendorErrorCode"": 400,    ""vendorId"": ""LGE11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, '415a9688-5b17-4b8d-8204-8bf0db038847', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
185,002_VTC_statusNotification_Available_TC3_띄어쓰기_파라미터size_파라미터type_파라미터type_파라미터type_파라미터size_파라미터size,0.0993097999598831,"[2, 'f0385d32-793a-4a64-b453-8bdf630468ad', 'statusNotification', '{    ""connectorId"": "" 0"",    ""errorCode"": ""NoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoError"",    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""status"":Available,    ""timestamp"": 2022-08-23T13: 21: 12Z,    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"": ""LGE11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, 'f0385d32-793a-4a64-b453-8bdf630468ad', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
186,002_VTC_statusNotification_Available_TC4_띄어쓰기_파라미터type_파라미터type_특수문자_파라미터type_파라미터size_파라미터size,0.0967905999859795,"[2, 'b291c13c-9e93-4944-9242-a1a97cba45cc', 'statusNotification', '{    ""connectorId"": "" 0"",    ""errorCode"":NoError,    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""status"": ""Avail#able"",    ""timestamp"": 2022-08-23T13: 21: 12Z,    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"": ""LGE11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, 'b291c13c-9e93-4944-9242-a1a97cba45cc', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
187,002_VTC_statusNotification_Available_TC5_띄어쓰기_필수파라미터null_파라미터type_파라미터size_파라미터type_파라미터size_파라미터size,0.1367021999321878,"[2, 'e5b34df5-9454-49cc-81e5-192c324f886a', 'statusNotification', '{    ""connectorId"": "" 0"",    ""errorCode"": """",    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""status"": ""Available111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""timestamp"": 2022-08-23T13: 21: 12Z,    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"": ""LGE11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, 'e5b34df5-9454-49cc-81e5-192c324f886a', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
188,002_VTC_statusNotification_Available_TC6_띄어쓰기_필수파라미터누락_파라미터type_필수파라미터null_파라미터type_파라미터size_파라미터type,0.10766940005123615,"[2, 'bc9f470e-6d90-4ba3-8194-ee6b387bf9f6', 'statusNotification', '{    ""connectorId"": "" 0"",    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""status"": """",    ""timestamp"": 2022-08-23T13: 21: 12Z,    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"":LGE}']","[4, 'bc9f470e-6d90-4ba3-8194-ee6b387bf9f6', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
189,002_VTC_statusNotification_Available_TC7_특수문자_띄어쓰기_파라미터type_필수파라미터누락_파라미터type_파라미터size_파라미터size,0.09579070005565882,"[2, '8a82abdb-3bfb-40dc-8e76-dea22ddcbc82', 'statusNotification', '{    ""connectorId"": ""#0"",    ""errorCode"": ""No Error"",    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""timestamp"": 2022-08-23T13: 21: 12Z,    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"": ""LGE11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, '8a82abdb-3bfb-40dc-8e76-dea22ddcbc82', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
190,002_VTC_statusNotification_Available_TC8_특수문자_특수문자_파라미터size_특수문자_파라미터type_파라미터size_파라미터type,0.09958389995153993,"[2, 'd4bc6dbd-3d26-450a-a66b-7aea232eec47', 'statusNotification', '{    ""connectorId"": ""#0"",    ""errorCode"": ""No#Error"",    ""info"": ,    ""status"": ""Avail#able"",    ""timestamp"": 2022-08-23T13: 21: 12Z,    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"":LGE}']","[4, 'd4bc6dbd-3d26-450a-a66b-7aea232eec47', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
191,002_VTC_statusNotification_Available_TC9_특수문자_파라미터size_파라미터size_필수파라미터null_파라미터size_파라미터size_파라미터size,0.10046300000976771,"[2, '4f9e19af-5f85-4f42-9fa9-03cb0906d4c8', 'statusNotification', '{    ""connectorId"": ""#0"",    ""errorCode"": ""NoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoError"",    ""info"": ,    ""status"": """",    ""timestamp"": ""2022-08-23T13:21:12Z11111"",    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"": ""LGE11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, '4f9e19af-5f85-4f42-9fa9-03cb0906d4c8', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
192,002_VTC_statusNotification_Available_TC10_특수문자_파라미터type_파라미터type_파라미터size_파라미터type_파라미터size_파라미터size,0.10127739992458373,"[2, '573cbf96-706a-4bf3-bbee-addec38ab230', 'statusNotification', '{    ""connectorId"": ""#0"",    ""errorCode"":NoError,    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""status"": ""Available111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""timestamp"": 2022-08-23T13: 21: 12Z,    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"": ""LGE11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, '573cbf96-706a-4bf3-bbee-addec38ab230', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
193,002_VTC_statusNotification_Available_TC11_특수문자_필수파라미터null_파라미터type_띄어쓰기_파라미터type_파라미터size_파라미터size,0.12555280001834035,"[2, '2d11aaf6-f23e-4c84-85c0-448b57fb4c86', 'statusNotification', '{    ""connectorId"": ""#0"",    ""errorCode"": """",    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""status"": ""Avail able"",    ""timestamp"": 2022-08-23T13: 21: 12Z,    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"": ""LGE11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, '2d11aaf6-f23e-4c84-85c0-448b57fb4c86', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
194,002_VTC_statusNotification_Available_TC12_특수문자_필수파라미터누락_파라미터type_파라미터type_파라미터size_파라미터type_파라미터size,0.10141909995581955,"[2, '795a62ed-1ea5-4be0-9ee3-1c011f7c33e3', 'statusNotification', '{    ""connectorId"": ""#0"",    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""status"":Available,    ""timestamp"": ""2022-08-23T13:21:12Z11111"",    ""vendorErrorCode"": 400,    ""vendorId"": ""LGE11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, '795a62ed-1ea5-4be0-9ee3-1c011f7c33e3', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
195,002_VTC_statusNotification_Available_TC13_파라미터size_띄어쓰기_파라미터type_필수파라미터null_파라미터type_파라미터size_파라미터size,0.11164959997404367,"[2, 'd8bb0f12-39ad-4e3e-83e0-890dc336d1c3', 'statusNotification', '{    ""connectorId"": ""11111111111111111111111111110"",    ""errorCode"": ""No Error"",    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""status"": """",    ""timestamp"": 2022-08-23T13: 21: 12Z,    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"": ""LGE11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, 'd8bb0f12-39ad-4e3e-83e0-890dc336d1c3', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
196,002_VTC_statusNotification_Available_TC14_파라미터size_특수문자_파라미터type_띄어쓰기_파라미터type_파라미터size_파라미터size,0.09930210001766682,"[2, '4062d832-d6b9-4637-aafc-f846d3c8488b', 'statusNotification', '{    ""connectorId"": ""11111111111111111111111111110"",    ""errorCode"": ""No#Error"",    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""status"": ""Avail able"",    ""timestamp"": 2022-08-23T13: 21: 12Z,    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"": ""LGE11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, '4062d832-d6b9-4637-aafc-f846d3c8488b', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
197,002_VTC_statusNotification_Available_TC15_파라미터size_파라미터size_파라미터type_파라미터size_파라미터size_파라미터type_파라미터type,0.10098200000356883,"[2, '4f816e36-b756-43de-b650-1c44373ad2a0', 'statusNotification', '{    ""connectorId"": ""11111111111111111111111111110"",    ""errorCode"": ""NoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoError"",    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""status"": ""Available111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""timestamp"": ""2022-08-23T13:21:12Z11111"",    ""vendorErrorCode"": 400,    ""vendorId"":LGE}']","[4, '4f816e36-b756-43de-b650-1c44373ad2a0', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
198,002_VTC_statusNotification_Available_TC16_파라미터size_파라미터size_파라미터type_필수파라미터누락_파라미터type_파라미터size_파라미터size,0.09987160004675388,"[2, '5aa690a7-e1ee-430f-872f-48a8d804a2d1', 'statusNotification', '{    ""connectorId"": ""11111111111111111111111111110"",    ""errorCode"": ""NoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoError"",    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""timestamp"": 2022-08-23T13: 21: 12Z,    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"": ""LGE11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, '5aa690a7-e1ee-430f-872f-48a8d804a2d1', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
199,002_VTC_statusNotification_Available_TC17_파라미터size_파라미터type_파라미터type_필수파라미터null_파라미터type_파라미터size_파라미터size,0.0993545000674203,"[2, '9f0db18b-d432-4a97-a2d9-7b89465e71b2', 'statusNotification', '{    ""connectorId"": ""11111111111111111111111111110"",    ""errorCode"":NoError,    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""status"": """",    ""timestamp"": 2022-08-23T13: 21: 12Z,    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"": ""LGE11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, '9f0db18b-d432-4a97-a2d9-7b89465e71b2', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
200,002_VTC_statusNotification_Available_TC18_파라미터size_필수파라미터null_파라미터size_파라미터type_파라미터size_파라미터size_파라미터size,0.11923920002300292,"[2, 'ed143171-2e05-48ef-91fb-4423d9e27a5a', 'statusNotification', '{    ""connectorId"": ""11111111111111111111111111110"",    ""errorCode"": """",    ""info"": ,    ""status"":Available,    ""timestamp"": ""2022-08-23T13:21:12Z11111"",    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"":}']","[4, 'ed143171-2e05-48ef-91fb-4423d9e27a5a', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
201,002_VTC_statusNotification_Available_TC19_파라미터size_필수파라미터누락_파라미터type_띄어쓰기_파라미터type_파라미터size_파라미터size,0.12393539992626756,"[2, '718e5d7a-6d24-40a5-8653-fa699cf05682', 'statusNotification', '{    ""connectorId"": ""11111111111111111111111111110"",    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""status"": ""Avail able"",    ""timestamp"": 2022-08-23T13: 21: 12Z,    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"": ""LGE11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, '718e5d7a-6d24-40a5-8653-fa699cf05682', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
202,002_VTC_statusNotification_Available_TC20_파라미터size_필수파라미터누락_파라미터type_특수문자_파라미터type_파라미터size_파라미터size,0.10429930000100285,"[2, '2dc6ed37-7526-43d6-93e4-ef02b1ea958a', 'statusNotification', '{    ""connectorId"": ""11111111111111111111111111110"",    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""status"": ""Avail#able"",    ""timestamp"": 2022-08-23T13: 21: 12Z,    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"": ""LGE11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, '2dc6ed37-7526-43d6-93e4-ef02b1ea958a', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
203,002_VTC_statusNotification_Available_TC21_파라미터type_띄어쓰기_파라미터type_특수문자_파라미터size_파라미터type_파라미터size,0.09648639999795705,"[2, '0a4253cd-a74a-4b17-b196-c674abacd439', 'statusNotification', '{    ""connectorId"": 0,    ""errorCode"": ""No Error"",    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""status"": ""Avail#able"",    ""timestamp"": ""2022-08-23T13:21:12Z11111"",    ""vendorErrorCode"": 400,    ""vendorId"": ""LGE11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, '0a4253cd-a74a-4b17-b196-c674abacd439', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
204,002_VTC_statusNotification_Available_TC22_파라미터type_특수문자_파라미터type_파라미터size_파라미터type_파라미터size_파라미터size,0.11640769999939948,"[2, 'c4555bc3-19bf-425e-ae02-21c31f9cde9e', 'statusNotification', '{    ""connectorId"": 0,    ""errorCode"": ""No#Error"",    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""status"": ""Available111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""timestamp"": 2022-08-23T13: 21: 12Z,    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"": ""LGE11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, 'c4555bc3-19bf-425e-ae02-21c31f9cde9e', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
205,002_VTC_statusNotification_Available_TC23_파라미터type_파라미터size_파라미터type_띄어쓰기_파라미터type_파라미터size_파라미터size,0.10217559989541769,"[2, 'ac761b1c-c26c-4abe-a7f6-9a9e606a6a68', 'statusNotification', '{    ""connectorId"": 0,    ""errorCode"": ""NoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoError"",    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""status"": ""Avail able"",    ""timestamp"": 2022-08-23T13: 21: 12Z,    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"": ""LGE11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, 'ac761b1c-c26c-4abe-a7f6-9a9e606a6a68', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
206,002_VTC_statusNotification_Available_TC24_파라미터type_파라미터type_파라미터type_파라미터type_파라미터type_파라미터size_파라미터type,0.12287159997504205,"[2, 'fd1dc0c0-5868-4202-894e-9c0b07b23349', 'statusNotification', '{    ""connectorId"": 0,    ""errorCode"":NoError,    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""status"":Available,    ""timestamp"": 2022-08-23T13: 21: 12Z,    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"":LGE}']","[4, 'fd1dc0c0-5868-4202-894e-9c0b07b23349', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
207,002_VTC_statusNotification_Available_TC25_파라미터type_필수파라미터null_파라미터size_필수파라미터누락_파라미터type_파라미터size_파라미터type,0.13477110001258552,"[2, '251e19a4-01ab-4f99-8fbe-e02956f254de', 'statusNotification', '{    ""connectorId"": 0,    ""errorCode"": """",    ""info"": {        ""reason"": ""None111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",        ""cpv"": 100,        ""rv"": 11    },    ""timestamp"": 2022-08-23T13: 21: 12Z,    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"":LGE}']","[4, '251e19a4-01ab-4f99-8fbe-e02956f254de', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
208,002_VTC_statusNotification_Available_TC26_파라미터type_필수파라미터누락_파라미터type_필수파라미터null_파라미터type_파라미터size_파라미터size,0.1009467999683693,"[2, '823243d8-564b-456e-a047-9ac4b5af8b49', 'statusNotification', '{    ""connectorId"": 0,    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""status"": """",    ""timestamp"": 2022-08-23T13: 21: 12Z,    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"": ""LGE11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, '823243d8-564b-456e-a047-9ac4b5af8b49', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
209,002_VTC_statusNotification_Available_TC27_필수파라미터null_띄어쓰기_파라미터type_파라미터type_파라미터type_파라미터size_파라미터size,0.10071679996326566,"[2, 'e77d4f34-8e85-4272-832d-2dc402581efc', 'statusNotification', '{    ""connectorId"": """",    ""errorCode"": ""No Error"",    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""status"":Available,    ""timestamp"": 2022-08-23T13: 21: 12Z,    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"": ""LGE11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, 'e77d4f34-8e85-4272-832d-2dc402581efc', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
210,002_VTC_statusNotification_Available_TC28_필수파라미터null_특수문자_파라미터type_파라미터type_파라미터type_파라미터size_파라미터size,0.11938740010373294,"[2, 'a770079f-90cf-4800-87d0-d3cc7b73688d', 'statusNotification', '{    ""connectorId"": """",    ""errorCode"": ""No#Error"",    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""status"":Available,    ""timestamp"": 2022-08-23T13: 21: 12Z,    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"": ""LGE11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, 'a770079f-90cf-4800-87d0-d3cc7b73688d', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
211,002_VTC_statusNotification_Available_TC29_필수파라미터null_파라미터size_파라미터type_띄어쓰기_파라미터type_파라미터size_파라미터size,0.09751649992540479,"[2, '1025917f-4bdf-47c4-aca1-7b5675f1a405', 'statusNotification', '{    ""connectorId"": """",    ""errorCode"": ""NoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoError"",    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""status"": ""Avail able"",    ""timestamp"": 2022-08-23T13: 21: 12Z,    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"": ""LGE11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, '1025917f-4bdf-47c4-aca1-7b5675f1a405', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
212,002_VTC_statusNotification_Available_TC30_필수파라미터null_파라미터size_파라미터type_특수문자_파라미터type_파라미터size_파라미터size,0.12184839998371899,"[2, '800b2eb0-017f-47f7-b164-3d34af11358c', 'statusNotification', '{    ""connectorId"": """",    ""errorCode"": ""NoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoErrorNoError"",    ""info"": {        ""reason"": None,        ""cpv"": 100,        ""rv"": 11    },    ""status"": ""Avail#able"",    ""timestamp"": 2022-08-23T13: 21: 12Z,    ""vendorErrorCode"": ""40011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"",    ""vendorId"": ""LGE11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111""}']","[4, '800b2eb0-017f-47f7-b164-3d34af11358c', {'errorCode': 'GenericError', 'ErrorDescription': 'Unknown Error, please check your request data'}]"
